기준년월,제주 대분류,제주 중분류,업종명,성별,연령대별,year,month,카드이용금액
2016-04-01,서귀포시,성산읍,약국,여,50대,2016,4,494187.53527632024
2016-04-01,제주시,노형동,슈퍼마켓,여,30대,2016,4,8601956.253900602
2016-04-01,서귀포시,남원읍,슈퍼마켓,여,20대,2016,4,622709.2553307074
2016-04-01,제주시,연동,스넥,남,20대,2016,4,4753633.287265432
2016-04-01,제주시,용담2동,슈퍼마켓,남,40대,2016,4,4922569.42479579
2016-04-01,서귀포시,예래동,스넥,여,40대,2016,4,2622112.691968113
2016-04-01,서귀포시,남원읍,스넥,남,50대,2016,4,1045276.562658698
2016-04-01,제주시,연동,의원,남,50대,2016,4,931703.742633316
2016-04-01,서귀포시,성산읍,스넥,여,20대,2016,4,3428040.7749468423
2016-04-01,제주시,애월읍,슈퍼마켓,남,40대,2016,4,7149960.821828774
2016-04-01,제주시,용담2동,기타음료식품,여,30대,2016,4,1224613.4867365733
2016-04-01,제주시,이도2동,스넥,여,50대,2016,4,819741.4087534203
2016-04-01,제주시,이도2동,기타음료식품,남,30대,2016,4,825537.6693339971
2016-04-01,제주시,노형동,약국,남,50대,2016,4,2765072.9139331398
2016-04-01,서귀포시,성산읍,정장(여성),남,30대,2016,4,378695.2423366049
2016-04-01,제주시,연동,약국,남,50대,2016,4,1945428.3436118236
2016-04-01,서귀포시,성산읍,약국,남,50대,2016,4,648352.5759046541
2016-04-01,서귀포시,대륜동,슈퍼마켓,여,20대,2016,4,249671.64580976425
2016-04-01,제주시,연동,스넥,여,20대,2016,4,6958521.833620478
2016-04-01,서귀포시,성산읍,정장(여성),여,20대,2016,4,293438.3475583215
2016-04-01,서귀포시,성산읍,스넥,여,50대,2016,4,825794.5132497583
2016-04-01,제주시,노형동,기타음료식품,남,30대,2016,4,766126.5296840194
2016-04-01,서귀포시,남원읍,스넥,여,50대,2016,4,675990.849205474
2016-04-01,제주시,이도2동,약국,남,50대,2016,4,1876190.2962824919
2016-04-01,제주시,이도2동,약국,여,30대,2016,4,2448529.498346975
2016-04-01,제주시,연동,기타음료식품,남,40대,2016,4,502682.3754045636
2016-04-01,제주시,연동,약국,여,50대,2016,4,1671904.6675310247
2016-04-01,제주시,삼도2동,스넥,남,20대,2016,4,193907.75750034105
2016-04-01,서귀포시,성산읍,기념품점,여,20대,2016,4,2041705.20808982
2016-04-01,제주시,연동,슈퍼마켓,남,30대,2016,4,14143513.496341981
2016-04-01,제주시,애월읍,약국,여,40대,2016,4,201353.1360993458
2016-04-01,제주시,삼도2동,약국,남,50대,2016,4,214802.72115399045
2016-04-01,제주시,용담2동,기타음료식품,여,20대,2016,4,907400.9437402671
2016-04-01,서귀포시,남원읍,슈퍼마켓,남,20대,2016,4,606791.2904329529
2016-04-01,서귀포시,예래동,기타음료식품,남,30대,2016,4,2442062.0351271983
2016-04-01,제주시,삼도2동,슈퍼마켓,여,50대,2016,4,576535.1737439837
2016-04-01,서귀포시,남원읍,스넥,남,40대,2016,4,1765692.8709258488
2016-04-01,제주시,노형동,슈퍼마켓,남,30대,2016,4,12485714.067771256
2016-04-01,제주시,용담2동,슈퍼마켓,여,20대,2016,4,1246938.977821998
2016-04-01,제주시,삼도2동,슈퍼마켓,여,30대,2016,4,553703.5548093055
2016-04-01,제주시,노형동,약국,남,40대,2016,4,3536139.558440607
2016-04-01,서귀포시,성산읍,슈퍼마켓,남,30대,2016,4,9444100.348237773
2016-04-01,서귀포시,대륜동,슈퍼마켓,여,40대,2016,4,783874.6772069006
2016-04-01,서귀포시,예래동,슈퍼마켓,남,50대,2016,4,869599.6568529683
2016-04-01,서귀포시,대륜동,약국,남,50대,2016,4,356725.0745972924
2016-04-01,제주시,연동,기타음료식품,여,30대,2016,4,402521.73585606244
2016-04-01,제주시,삼도2동,약국,남,20대,2016,4,103295.56795451189
2016-04-01,제주시,애월읍,스넥,남,20대,2016,4,4754808.48387542
2016-04-01,제주시,애월읍,슈퍼마켓,남,30대,2016,4,5653137.779557863
2016-04-01,서귀포시,성산읍,의원,여,20대,2016,4,197637.06293126298
2016-04-01,제주시,노형동,슈퍼마켓,여,20대,2016,4,3883200.938781418
2016-04-01,서귀포시,남원읍,슈퍼마켓,남,30대,2016,4,2474446.668385162
2016-04-01,제주시,노형동,스넥,여,50대,2016,4,1467562.3816860914
2016-04-01,서귀포시,예래동,슈퍼마켓,남,30대,2016,4,760855.8067023883
2016-04-01,제주시,애월읍,스넥,남,30대,2016,4,8433329.5194185
2016-04-01,서귀포시,예래동,기념품점,여,30대,2016,4,731736.9553277388
2016-04-01,서귀포시,성산읍,의원,남,20대,2016,4,114370.767175342
2016-04-01,서귀포시,성산읍,기타음료식품,남,30대,2016,4,1496036.6995089853
2016-04-01,제주시,노형동,스넥,남,50대,2016,4,2668957.0933539737
2016-04-01,제주시,노형동,스넥,여,40대,2016,4,3153077.83674961
2016-04-01,제주시,애월읍,스넥,여,30대,2016,4,8471329.41049792
2016-04-01,제주시,연동,약국,여,30대,2016,4,3369014.4479839695
2016-04-01,제주시,이도2동,의원,남,20대,2016,4,948110.608968749
2016-04-01,서귀포시,예래동,슈퍼마켓,여,30대,2016,4,399689.7590105099
2016-04-01,서귀포시,예래동,기념품점,남,40대,2016,4,843091.1957127232
2016-04-01,서귀포시,남원읍,스포츠레져용품,여,30대,2016,4,155826.6974629287
2016-04-01,제주시,연동,약국,여,40대,2016,4,2274077.199547189
2016-04-01,서귀포시,남원읍,스넥,남,30대,2016,4,2705834.1255842242
2016-04-01,서귀포시,예래동,슈퍼마켓,여,40대,2016,4,420567.34396664135
2016-04-01,제주시,용담2동,슈퍼마켓,남,30대,2016,4,3650869.474784347
2016-04-01,서귀포시,성산읍,슈퍼마켓,여,20대,2016,4,3776161.77313702
2016-04-01,서귀포시,성산읍,기타음료식품,여,20대,2016,4,824776.7787406339
2016-04-01,제주시,이도2동,약국,여,50대,2016,4,1065585.090587493
2016-04-01,제주시,애월읍,스넥,여,20대,2016,4,7458110.341176478
2016-04-01,서귀포시,예래동,슈퍼마켓,남,20대,2016,4,220461.2734594803
2016-04-01,제주시,애월읍,약국,남,50대,2016,4,283817.3249445979
2016-04-01,제주시,노형동,약국,여,50대,2016,4,1998557.5294374062
2016-04-01,제주시,노형동,약국,여,30대,2016,4,4051163.0748895705
2016-04-01,제주시,연동,기타음료식품,여,40대,2016,4,365476.6471319443
2016-04-01,제주시,노형동,스넥,남,40대,2016,4,5035750.774862229
2016-04-01,제주시,연동,슈퍼마켓,여,20대,2016,4,5909683.402840659
2016-04-01,제주시,노형동,스넥,남,30대,2016,4,6645160.9301437745
2016-04-01,제주시,이도2동,스넥,남,50대,2016,4,1461625.7854020165
2016-04-01,서귀포시,남원읍,스넥,남,20대,2016,4,1353854.0551898237
2016-04-01,서귀포시,성산읍,기타음료식품,남,20대,2016,4,603355.7344139274
2016-04-01,제주시,애월읍,의원,여,50대,2016,4,195202.60593311125
2016-04-01,서귀포시,남원읍,약국,남,50대,2016,4,253061.36142659516
2016-04-01,서귀포시,남원읍,의원,여,40대,2016,4,105247.53007703164
2016-04-01,서귀포시,남원읍,약국,여,50대,2016,4,188931.93484646291
2016-04-01,제주시,삼도2동,스넥,남,40대,2016,4,329571.7442766165
2016-04-01,서귀포시,남원읍,스넥,여,30대,2016,4,2605945.6282014577
2016-04-01,제주시,삼도2동,약국,여,50대,2016,4,169942.78837243278
2016-04-01,제주시,연동,약국,남,30대,2016,4,2626521.319692314
2016-04-01,제주시,삼도2동,슈퍼마켓,남,40대,2016,4,1444944.6219949473
2016-04-01,제주시,용담2동,의원,여,40대,2016,4,527235.0999665371
2016-04-01,서귀포시,성산읍,슈퍼마켓,남,20대,2016,4,3447398.558317921
2016-04-01,제주시,삼도2동,약국,여,40대,2016,4,220250.7079080908
2016-04-01,제주시,애월읍,슈퍼마켓,남,20대,2016,4,2022743.1950499087
2016-04-01,제주시,삼도2동,슈퍼마켓,여,20대,2016,4,327065.0624753131
2016-04-01,제주시,이도2동,스넥,남,30대,2016,4,4005099.5854583266
2016-04-01,제주시,노형동,약국,남,30대,2016,4,3682680.889858072
2016-04-01,제주시,이도2동,약국,남,30대,2016,4,2024049.1233787332
2016-04-01,제주시,노형동,스넥,남,20대,2016,4,4708145.028914809
2016-04-01,제주시,애월읍,약국,남,20대,2016,4,83469.3471325949
2016-04-01,제주시,용담2동,약국,남,50대,2016,4,797915.3296708523
2016-04-01,서귀포시,성산읍,의원,남,40대,2016,4,274852.6687056381
2016-04-01,제주시,이도2동,의원,여,20대,2016,4,2348231.8793464894
2016-04-01,제주시,삼도2동,스넥,여,30대,2016,4,241563.11091635123
2016-04-01,제주시,노형동,스넥,여,20대,2016,4,4770637.699382557
2016-04-01,제주시,노형동,약국,여,40대,2016,4,3117419.704796289
2016-04-01,서귀포시,예래동,기념품점,남,30대,2016,4,825115.0843179061
2016-04-01,제주시,삼도2동,슈퍼마켓,남,50대,2016,4,1199619.8242727814
2016-04-01,제주시,삼도2동,약국,여,30대,2016,4,298051.23791027203
2016-04-01,제주시,이도2동,스넥,여,30대,2016,4,3411188.3946370124
2016-04-01,제주시,노형동,슈퍼마켓,남,20대,2016,4,4168449.047656916
2016-04-01,제주시,애월읍,슈퍼마켓,여,20대,2016,4,2215333.013462529
2016-04-01,제주시,애월읍,약국,여,50대,2016,4,194605.11973075874
2016-04-01,제주시,이도2동,스넥,남,20대,2016,4,2628329.800599687
2016-04-01,제주시,용담2동,약국,여,50대,2016,4,751677.7519807188
2016-04-01,서귀포시,남원읍,스넥,여,20대,2016,4,2022629.8287063637
2016-04-01,제주시,삼도2동,의원,여,50대,2016,4,207217.50707869936
2016-04-01,서귀포시,남원읍,스포츠레져용품,남,30대,2016,4,179178.08962582645
2016-04-01,제주시,이도2동,스넥,여,40대,2016,4,1694685.6782448716
2016-04-01,제주시,삼도2동,의원,여,40대,2016,4,342870.1592668433
2016-04-01,제주시,노형동,스넥,여,30대,2016,4,5264096.439984959
2016-04-01,제주시,이도2동,기타음료식품,남,20대,2016,4,280924.9536548004
2016-04-01,서귀포시,예래동,기타음료식품,여,20대,2016,4,1300213.6699165616
2016-04-01,제주시,용담2동,슈퍼마켓,남,20대,2016,4,1268370.9003896704
2016-04-01,제주시,삼도2동,슈퍼마켓,남,20대,2016,4,353644.1989951606
2016-04-01,제주시,애월읍,약국,남,40대,2016,4,273458.983305295
2016-04-01,서귀포시,남원읍,의원,남,50대,2016,4,179707.98644518957
2016-04-01,서귀포시,대륜동,약국,여,40대,2016,4,366676.20065157313
2016-04-01,서귀포시,대륜동,슈퍼마켓,남,20대,2016,4,350964.9276322389
2016-04-01,서귀포시,예래동,기념품점,남,20대,2016,4,175861.23826449088
2016-04-01,서귀포시,성산읍,약국,남,40대,2016,4,555044.0809472984
2016-04-01,서귀포시,남원읍,의원,여,50대,2016,4,125389.08681563364
2016-04-01,제주시,연동,약국,여,20대,2016,4,1753341.1709770963
2016-04-01,서귀포시,대륜동,기타음료식품,여,40대,2016,4,656947.8873496659
2016-04-01,제주시,이도2동,약국,남,40대,2016,4,1918883.3610181953
2016-04-01,서귀포시,성산읍,약국,여,40대,2016,4,468515.53594152216
2016-04-01,서귀포시,성산읍,의원,남,30대,2016,4,230023.24564703938
2016-04-01,서귀포시,남원읍,약국,여,30대,2016,4,139118.68715289814
2016-04-01,제주시,노형동,약국,남,20대,2016,4,1030185.171661331
2016-04-01,서귀포시,대륜동,약국,여,50대,2016,4,250151.97253346906
2016-04-01,제주시,삼도2동,스넥,여,20대,2016,4,184369.96748333398
2016-04-01,제주시,이도2동,약국,여,20대,2016,4,1425000.4795136284
2016-04-01,제주시,삼도2동,슈퍼마켓,남,30대,2016,4,903119.8142189721
2016-04-01,제주시,용담2동,약국,남,40대,2016,4,970806.1994589434
2016-04-01,제주시,연동,기타음료식품,남,20대,2016,4,235564.34658439143
2016-04-01,제주시,연동,슈퍼마켓,남,20대,2016,4,5152752.76326556
2016-04-01,제주시,용담2동,약국,남,30대,2016,4,1150657.3672994808
2016-04-01,서귀포시,예래동,슈퍼마켓,여,20대,2016,4,199594.14740849755
2016-04-01,제주시,애월읍,약국,남,30대,2016,4,233838.17693983548
2016-04-01,제주시,삼도2동,의원,남,50대,2016,4,178649.6916778418
2016-04-01,서귀포시,남원읍,의원,남,30대,2016,4,110898.34818701248
2016-04-01,제주시,삼도2동,약국,남,40대,2016,4,251342.9171761366
2016-04-01,제주시,용담2동,약국,여,40대,2016,4,985590.2041725338
2016-04-01,제주시,애월읍,의원,남,50대,2016,4,178590.54268155916
2016-04-01,제주시,이도2동,스넥,여,20대,2016,4,3782518.8067381955
2016-04-01,제주시,노형동,약국,여,20대,2016,4,1741772.3084906545
2016-04-01,제주시,용담2동,약국,남,20대,2016,4,443071.90287267807
2016-04-01,제주시,이도2동,기타음료식품,여,20대,2016,4,656399.8720533146
2016-04-01,제주시,용담2동,약국,여,20대,2016,4,918868.0620351301
2016-04-01,서귀포시,성산읍,의원,여,30대,2016,4,295196.637852311
2016-04-01,제주시,애월읍,기타음료식품,남,30대,2016,4,196878.5568800643
2016-04-01,제주시,용담2동,약국,여,30대,2016,4,1529547.8125800043
2016-04-01,서귀포시,대륜동,기타음료식품,남,40대,2016,4,857930.2409482583
2016-04-01,제주시,삼도2동,약국,남,30대,2016,4,275225.8364016542
2016-04-01,제주시,연동,약국,남,20대,2016,4,832105.8744884856
2016-04-01,서귀포시,남원읍,약국,여,20대,2016,4,81452.86529491805
2016-04-01,서귀포시,대륜동,의원,남,50대,2016,4,113126.12162805814
2016-04-01,서귀포시,대륜동,약국,여,30대,2016,4,515576.82205047033
2016-04-01,제주시,삼도2동,의원,여,20대,2016,4,327336.7451054465
2016-04-01,제주시,삼도2동,의원,남,40대,2016,4,231569.0086769375
2016-04-01,서귀포시,대륜동,약국,남,30대,2016,4,534053.7921680473
2016-04-01,서귀포시,대륜동,기타음료식품,여,50대,2016,4,475611.9809634141
2016-04-01,서귀포시,대륜동,기타음료식품,남,50대,2016,4,537481.577486415
2016-04-01,서귀포시,성산읍,약국,여,30대,2016,4,575685.0521828838
2016-04-01,서귀포시,대륜동,약국,남,40대,2016,4,470506.50967482064
2016-04-01,제주시,이도2동,약국,남,20대,2016,4,677022.7552786622
2016-04-01,제주시,애월읍,기타음료식품,여,40대,2016,4,146425.31351630576
2016-04-01,제주시,애월읍,약국,여,30대,2016,4,231888.54322954305
2016-04-01,서귀포시,성산읍,약국,남,30대,2016,4,521494.31220947305
2016-04-01,서귀포시,대륜동,약국,여,20대,2016,4,239780.02765956311
2016-04-01,서귀포시,남원읍,약국,여,40대,2016,4,152645.51401891778
2016-04-01,제주시,삼도2동,약국,여,20대,2016,4,168150.42452196192
2016-04-01,제주시,노형동,기타음료식품,여,20대,2016,4,469898.730304856
2016-04-01,제주시,애월읍,의원,여,40대,2016,4,196964.09151302994
2016-04-01,서귀포시,성산읍,약국,남,20대,2016,4,164976.39969541662
2016-04-01,서귀포시,대륜동,약국,남,20대,2016,4,159046.24040701534
2016-04-01,서귀포시,대륜동,기타음료식품,여,30대,2016,4,820045.9124559122
2016-04-01,서귀포시,남원읍,약국,남,40대,2016,4,163546.08478710317
2016-04-01,서귀포시,성산읍,약국,여,20대,2016,4,304639.9513858401
2016-04-01,제주시,노형동,기타음료식품,남,20대,2016,4,319614.6009206015
2016-04-01,서귀포시,대륜동,기타음료식품,남,30대,2016,4,892569.4574915877
2016-04-01,제주시,애월읍,약국,여,20대,2016,4,126826.17434278376
2016-04-01,서귀포시,대륜동,기타음료식품,남,20대,2016,4,376178.5891347311
2016-04-01,제주시,애월읍,기타음료식품,남,20대,2016,4,165232.6745816502
2016-04-01,제주시,애월읍,기타음료식품,여,20대,2016,4,212368.06415171016
2016-04-01,서귀포시,대륜동,기타음료식품,여,20대,2016,4,534495.0963875827
2016-05-01,제주시,노형동,정장(여성),남,40대,2016,5,2712758.5666400716
2016-05-01,서귀포시,대륜동,농축수산품,여,50대,2016,5,17890460.196348917
2016-05-01,제주시,노형동,스포츠레져용품,남,40대,2016,5,3118562.835202087
2016-05-01,제주시,노형동,스포츠레져용품,여,50대,2016,5,1630120.6098606498
2016-05-01,서귀포시,대륜동,농축수산품,남,50대,2016,5,20358371.275655124
2016-05-01,제주시,노형동,정장(여성),여,50대,2016,5,2240958.6631817026
2016-05-01,제주시,노형동,스포츠레져용품,남,50대,2016,5,2564827.1620630873
2016-05-01,제주시,노형동,스포츠레져용품,남,30대,2016,5,2699129.3298554695
2016-05-01,제주시,노형동,정장(여성),남,30대,2016,5,3282994.2860470554
2016-05-01,제주시,노형동,스포츠레져용품,여,40대,2016,5,2249666.462108089
2016-05-01,제주시,노형동,정장(여성),여,40대,2016,5,5151143.551780798
2016-05-01,제주시,삼도2동,농축수산품,남,50대,2016,5,1499299.1723331565
2016-05-01,제주시,연동,농축수산품,남,40대,2016,5,6045344.849613066
2016-05-01,제주시,연동,정장(여성),남,30대,2016,5,4533682.319408516
2016-05-01,서귀포시,예래동,스포츠레져용품,여,50대,2016,5,1377424.3382735227
2016-05-01,제주시,연동,정장(여성),여,40대,2016,5,5482447.81926606
2016-05-01,제주시,연동,스포츠레져용품,여,40대,2016,5,10555046.587528266
2016-05-01,서귀포시,대륜동,농축수산품,여,40대,2016,5,8676342.510179145
2016-05-01,제주시,노형동,정장(여성),여,30대,2016,5,6023739.246523455
2016-05-01,제주시,연동,정장(여성),남,40대,2016,5,3910278.562866536
2016-05-01,제주시,연동,농축수산품,남,50대,2016,5,6889617.91522114
2016-05-01,제주시,연동,스포츠레져용품,남,50대,2016,5,12267571.600668274
